geoid,in_nyc,wbgt,svi,svi_heat,gi_count,indoor_count,gi_density,indoor_density,gi_s,indoor_s,adaptive_score,wbgt_s,svi_s,adaptive_vuln_s,chvi,chvi_class,area_sqmi,rpl_theme1,rpl_theme2,rpl_theme3,rpl_theme4
QN0761,True,17.266573549900972,0.6223753093189037,0.5778727879359461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5512319176147455,0.425192468867705,1.0,0.6588081288274835,High,0.24955741770715686,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN0791,True,17.323169107124077,0.6223753093189037,0.5778727879359461,17.0,0.0,43.02153138677255,0.0,0.06219651766931039,0.0,0.031098258834655196,0.6029010586941648,0.425192468867705,0.9432532401395773,0.6571155892338157,High,0.3951509732921046,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN0801,True,17.332930849304052,0.6223753093189037,0.5778727879359461,364.0,1.0,295.8149096931085,0.8126783233327156,0.42766160721163343,0.046238808955744386,0.2369502080836889,0.6118130803903158,0.425192468867705,0.5676234920902328,0.5348763471160846,Very Low,1.2304991671232182,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN0802,True,17.318908136222102,0.6223753093189037,0.5778727879359461,175.0,2.0,131.94946068693844,1.5079938364221537,0.19076022397460296,0.08580004770253605,0.13828013583856952,0.5990109882103366,0.425192468867705,0.7476723792280785,0.5906252787687066,Low,1.3262653677319887,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN0803,True,17.3074001905802,0.6223753093189037,0.5778727879359461,136.0,0.0,114.21424124523871,0.0,0.16512029778373927,0.0,0.08256014889186963,0.5885047630562709,0.425192468867705,0.8493478053508646,0.6210150124249468,Moderate,1.190744678747927,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN0804,True,17.290422878848545,0.6223753093189037,0.5778727879359461,72.0,3.0,50.93155941506901,2.1221483089612088,0.07363209846265112,0.12074348166616486,0.09718779006440799,0.5730052581825203,0.425192468867705,0.8226559173787492,0.6069512148096582,Low,1.4136618007949215,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN0805,True,17.28787698781542,0.6223753093189037,0.5778727879359461,46.0,2.0,46.387976876792315,2.0168685598605354,0.06706341058672897,0.11475339916265781,0.0909084048746934,0.5706809767474095,0.425192468867705,0.8341142683213665,0.6099959046454937,Moderate,0.9916362621758049,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN0871,True,17.344072103110634,0.6223753093189037,0.5778727879359461,2.0,0.0,6.054660189222453,0.0,0.008753263012771968,0.0,0.004376631506385984,0.6219845327618256,0.425192468867705,0.9920137118154769,0.6797302378150025,High,0.33032407063241687,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN0891,True,17.306906686041625,0.6223753093189037,0.5778727879359461,13.0,1.0,17.01107862373619,1.3085445095181685,0.024593030933355832,0.07445201606654332,0.04952252349994958,0.5880542161073921,0.425192468867705,0.9096334375607515,0.6409600408452829,Moderate,0.7642078605092458,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN0901,True,17.28812672992493,0.6223753093189037,0.5778727879359461,47.0,1.0,64.59406667604209,1.3743418441711082,0.09338407722474283,0.0781956749035822,0.08578987606416252,0.570908979808478,0.425192468867705,0.8434543386704553,0.6131852624488795,Moderate,0.7276210094608005,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN0902,True,17.222876514585252,0.6223753093189037,0.5778727879359461,124.0,1.0,114.20381053413885,0.9209984720495068,0.16510521803445297,0.052401880516498904,0.10875354927547594,0.5113385338712142,0.425192468867705,0.8015512193940968,0.5793607407110053,Low,1.0857781313954737,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN0903,True,17.162557207161132,0.6223753093189037,0.5778727879359461,229.0,0.0,402.8075689630069,0.0,0.5823416152973698,0.0,0.2911708076486849,0.45626978010272307,0.425192468867705,0.46868408331618905,0.45004877742887234,Very Low,0.5685096747053205,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN0904,True,17.16988994770927,0.6223753093189037,0.5778727879359461,323.0,0.0,497.84775925877585,0.0,0.7197418584891515,0.0,0.35987092924457575,0.46296423501173434,0.425192468867705,0.34332306798373424,0.4104932572877245,Very Low,0.6487927162329722,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN0905,True,17.22562150178162,0.6223753093189037,0.5778727879359461,286.0,0.0,336.033001902451,0.0,0.48580517398139783,0.0,0.24290258699069892,0.5138445809475116,0.425192468867705,0.5567618480917613,0.49859963263565926,Very Low,0.8511068805171244,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1001,True,17.08697495290892,0.6223753093189037,0.5778727879359461,834.0,2.0,284.1098908197428,0.681318683020966,0.41073958259489146,0.03876486368307887,0.22475222313898516,0.3872666577787726,0.425192468867705,0.5898818482933391,0.4674469916466055,Very Low,2.935483863633393,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1002,True,17.11319848245361,0.6223753093189037,0.5778727879359461,194.0,1.0,215.40780065950923,1.1103494879356146,0.3114165081521413,0.06317535040951752,0.1872959292808294,0.41120753430912343,0.425192468867705,0.6582304759168753,0.4982101596979012,Very Low,0.9006173379331415,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1003,True,17.020245784125283,0.6223753093189037,0.5778727879359461,50.0,2.0,26.497921254897292,1.0599168501958918,0.03830822321766386,0.06030589390424465,0.049307058560954256,0.32634599535994535,0.425192468867705,0.9100266086773892,0.5538550243016799,Very Low,1.8869404705004587,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1091,True,16.9599145668267,0.6223753093189037,0.5778727879359461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27126636842377033,0.425192468867705,1.0,0.5654862790971584,Low,0.4249982447200206,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1101,True,17.31517966464141,0.6223753093189037,0.5778727879359461,371.0,1.0,186.47915801472993,0.5026392399318866,0.2695941746505871,0.028598572302950275,0.14909637347676868,0.5956070651187408,0.425192468867705,0.7279353758443339,0.5829116366102599,Low,1.9894984723745632,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1102,True,17.30909755075857,0.6223753093189037,0.5778727879359461,47.0,1.0,18.609340715839554,0.39594341948594797,0.02690364920396113,0.02252791984879793,0.02471578452637953,0.5900543748424577,0.425192468867705,0.9548997036542299,0.6567155157881309,Moderate,2.525613385110167,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1103,True,17.280861469506167,0.6223753093189037,0.5778727879359461,6.0,3.0,2.4544637013160475,1.2272318506580238,0.0035484347034313445,0.06982558468432155,0.03668700969387645,0.5642761311543701,0.425192468867705,0.9330551289008047,0.6408412429742932,Moderate,2.444525863952638,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1104,True,17.30218037302635,0.6223753093189037,0.5778727879359461,3.0,1.0,2.110144785588369,0.7033815951961231,0.0030506505280284493,0.04002017313552109,0.021535411831774768,0.5837393096738517,0.425192468867705,0.960703110414941,0.6565449629854992,Moderate,1.421703392340215,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1191,True,17.299767231551858,0.6223753093189037,0.5778727879359461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5815362224810076,0.425192468867705,1.0,0.6689095637829041,High,0.9373694094838598,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1201,True,17.20519954841524,0.6223753093189037,0.5778727879359461,5.0,4.0,2.9766265320942633,2.3813012256754105,0.004303329024574449,0.13548845746068475,0.0698958932426296,0.49520027667031913,0.425192468867705,0.8724569922014664,0.5976165792464968,Low,1.6797538912220047,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1202,True,17.13406541823927,0.6223753093189037,0.5778727879359461,9.0,2.0,6.626110800429309,1.4724690667620688,0.009579413010026443,0.0837788014229832,0.046679107216504825,0.4302580870716714,0.425192468867705,0.91482198081257,0.5900908455839821,Low,1.358262828840243,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1203,True,17.06179437552889,0.6223753093189037,0.5778727879359461,6.0,1.0,3.4885255389365293,0.5814209231560883,0.005043384866328062,0.033080999230344105,0.019062192048336084,0.36427794861241264,0.425192468867705,0.9652161350790885,0.5848955175197355,Low,1.7199243442629601,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1204,True,17.02250331945124,0.6223753093189037,0.5778727879359461,6.0,2.0,4.853443638756514,1.6178145462521714,0.007016656155753072,0.09204849641270973,0.049532576284231404,0.3284070212950515,0.425192468867705,0.9096150936740857,0.5544048612789474,Very Low,1.2362356393896936,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1205,True,17.136500537369294,0.6223753093189037,0.5778727879359461,6.0,3.0,2.2519862522334555,1.1259931261167277,0.0032557116916378985,0.06406542361125239,0.03366056765144514,0.4324812388533276,0.425192468867705,0.9385776496543444,0.598750452458459,Low,2.6643146662415775,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1206,True,17.24773914917625,0.6223753093189037,0.5778727879359461,1.0,1.0,1.1393256445583508,1.1393256445583508,0.0016471307575224824,0.06482400145862628,0.033235566108074384,0.5340369758924536,0.425192468867705,0.9393531741185982,0.6328608729595856,Moderate,0.8777121841996638,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1301,True,17.26117819176186,0.6223753093189037,0.5778727879359461,0.0,1.0,0.0,0.6137732560832916,0.0,0.034921743961123825,0.017460871980561912,0.546306203750585,0.425192468867705,0.9681381547917933,0.6465456091366945,Moderate,1.6292661664363817,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1302,True,17.27769363909687,0.6223753093189037,0.5778727879359461,1.0,1.0,0.5039302217585165,0.5039302217585165,0.000728535315489484,0.02867202505828166,0.014700280186885573,0.561384047670001,0.425192468867705,0.9731755634911458,0.6532506933429506,Moderate,1.984401722346393,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1303,True,17.24630390130706,0.6223753093189037,0.5778727879359461,158.0,0.0,63.23664556953989,0.0,0.09142164438904844,0.0,0.04571082219452422,0.532726660590761,0.425192468867705,0.9165888655089424,0.6248359983224695,Moderate,2.4985512526316884,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1304,True,17.13555891590903,0.6223753093189037,0.5778727879359461,20.0,2.0,16.858577700253228,1.685857770025323,0.024372559321206053,0.09591993918957292,0.060146249255389486,0.43162158176254245,0.425192468867705,0.8902477215477663,0.582353924059338,Low,1.1863396993270425,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1305,True,17.039380002021034,0.6223753093189037,0.5778727879359461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3438146563716665,0.425192468867705,1.0,0.5896690417464572,Low,1.429085212481584,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1306,True,16.953477277485504,0.6223753093189037,0.5778727879359461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26538941928749554,0.425192468867705,1.0,0.5635272960517336,Low,2.0602641748066977,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1307,True,16.94088342652308,0.6223753093189037,0.5778727879359461,54.0,1.0,31.871126096192327,0.5902060388183764,0.046076301644439314,0.03358084433891894,0.03982857299167913,0.25389181251342424,0.425192468867705,0.9273225398515405,0.5354689404108899,Very Low,1.6943235653807485,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1371,True,17.111116148329415,0.6223753093189037,0.5778727879359461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40930645901423285,0.425192468867705,1.0,0.6114996426273126,Moderate,0.19090131404541086,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1401,True,16.67498375363048,0.6223753093189037,0.5778727879359461,19.0,3.0,8.758835957320935,1.3829740985243582,0.012662708132923368,0.07868682269039712,0.04567476541166024,0.01113763911604139,0.425192468867705,0.9166546603693363,0.4509949227843609,Very Low,2.1692380234749287,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1402,True,16.662784191594927,0.6223753093189037,0.5778727879359461,11.0,2.0,6.072221912887023,1.1040403477976404,0.008778652114949367,0.0628163804245443,0.03579751626974683,0.0,0.425192468867705,0.9346782380917366,0.4532902356531472,Very Low,1.8115279971331084,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1403,True,16.716133708354494,0.6223753093189037,0.5778727879359461,11.0,1.0,4.42939341784933,0.40267212889539367,0.006403603895473985,0.022910761989371062,0.014657182942422523,0.04870565541218141,0.425192468867705,0.9732542054818498,0.48238410992057873,Very Low,2.483410020810704,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN1491,True,16.69125656466271,0.6223753093189037,0.5778727879359461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025993967249155266,0.425192468867705,1.0,0.4837288120389534,Very Low,0.3203096958576598,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN8081,True,17.37674716281569,0.6223753093189037,0.5778727879359461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6518153596414622,0.425192468867705,1.0,0.692335942836389,High,1.0973352283698543,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN8191,True,17.35296368764719,0.6223753093189037,0.5778727879359461,10.0,0.0,5.049725379307706,0.0,0.007300421989995521,0.0,0.0036502109949977605,0.6301021405455574,0.425192468867705,0.9933392525969273,0.6828779540033967,High,1.980305709490078,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN8291,True,17.29921283671695,0.6223753093189037,0.5778727879359461,22.0,0.0,25.544759287620735,0.0,0.03693023054217165,0.0,0.018465115271085825,0.5810300854917454,0.425192468867705,0.9663056549997054,0.6575094031197186,High,0.8612334041707504,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN8381,True,16.899716302002975,0.6223753093189037,0.5778727879359461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21630812098304167,0.425192468867705,1.0,0.5471668632835822,Very Low,7.07320953290804,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN8491,True,16.77574333756492,0.6223753093189037,0.5778727879359461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1031265056076081,0.425192468867705,1.0,0.5094396581584376,Very Low,2.5080476741765936,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
QN8492,True,16.727503237268834,0.6223753093189037,0.5778727879359461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059085512459365844,0.425192468867705,1.0,0.4947593271090236,Very Low,1.8880164787825462,0.6477497376603915,0.536857628067585,0.7565956399337664,0.5482982316138721
SI0101,True,17.525597507694442,0.4534839428317311,0.4525364440512536,0.0,2.0,0.0,2.103323381873252,0.0,0.11967240325514455,0.05983620162757228,0.7877088793207896,0.0,0.8908134830707694,0.5595074541305197,Low,0.9508761311913765,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0102,True,17.49749737550711,0.4534839428317311,0.4525364440512536,9.0,2.0,10.350264018209916,2.3000586707133146,0.014963446398575874,0.13086601476704476,0.07291473058281032,0.762054750877207,0.0,0.866948348180213,0.54300103301914,Very Low,0.8695430362129598,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0103,True,17.454748485213013,0.4534839428317311,0.4525364440512536,7.0,1.0,5.535956281906573,0.7908508974152249,0.008003369280573686,0.04499689792155366,0.026500133601063673,0.7230269799359832,0.0,0.9516437005131335,0.5582235601497055,Very Low,1.2644608525682237,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0104,True,17.649222976981445,0.4534839428317311,0.4525364440512536,8.0,2.0,2.6128184639387766,0.6532046159846941,0.0037773692502502017,0.037165262786468076,0.020471316018359137,0.9005732476036034,0.0,0.9626448265062962,0.6210726913699666,Moderate,3.061827719917497,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0105,True,17.688625326521077,0.4534839428317311,0.4525364440512536,1.0,1.0,0.3642844100337823,0.3642844100337823,0.0005266484249857891,0.020726623016142687,0.010626635720564239,0.9365457807336897,0.0,0.9806089740083117,0.6390515849140005,Moderate,2.7451078675237954,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0106,True,17.68332927577431,0.4534839428317311,0.4525364440512536,3.0,1.0,2.3080096919361464,0.7693365639787154,0.003336705155725402,0.043772800852615756,0.02355475300417058,0.93171072995188,0.0,0.9570183038411881,0.6295763445976893,Moderate,1.299821231462575,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0107,True,17.758129615203057,0.4534839428317311,0.4525364440512536,1.0,1.0,0.31187642945482574,0.31187642945482574,0.00045088185450303434,0.017744775792989147,0.009097828823746091,1.0,0.0,0.9833986748178638,0.6611328916059546,High,3.2063981293746555,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0191,True,17.635423679434865,0.4534839428317311,0.4525364440512536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8879751235331852,0.0,1.0,0.6293250411777284,Moderate,0.13517113150806265,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0201,True,17.330750017723915,0.4534839428317311,0.4525364440512536,17.0,2.0,5.915802859056444,0.6959768069478169,0.008552516035368026,0.039598864261713475,0.02407569014854075,0.6098220814477598,0.0,0.9560677202348479,0.5219632672275359,Very Low,2.8736589783371276,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0202,True,17.247444603659,0.4534839428317311,0.4525364440512536,1.0,2.0,0.4483534730705222,0.8967069461410444,0.0006481876356103233,0.05101977003874096,0.025833978837175642,0.5337680693804976,0.0,0.9528592709608945,0.49554244678046405,Very Low,2.2303830795634507,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0203,True,17.648156307431023,0.4534839428317311,0.4525364440512536,0.0,3.0,0.0,0.4489002504290915,0.0,0.025540994910084103,0.012770497455042051,0.8995994273571022,0.0,0.9766969476898225,0.6254321250156415,Moderate,6.6829991677045895,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0204,True,17.729285167258748,0.4534839428317311,0.4525364440512536,3.0,0.0,0.39943263042578236,0.0,0.0005774624439244079,0.0,0.00028873122196220396,0.9736663454992185,0.0,0.9994731357339326,0.6577131604110503,High,7.5106532903986745,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0291,True,17.656581736330413,0.4534839428317311,0.4525364440512536,1.0,0.0,0.4088909888037958,0.0,0.0005911364563321033,0.0,0.00029556822816605166,0.9072914564812444,0.0,0.9994606598602421,0.6355840387804955,Moderate,2.44563961393594,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0301,True,17.313747474235235,0.4534839428317311,0.4525364440512536,1.0,0.0,0.4983851021071164,0.0,0.0007205186986639195,0.0,0.00036025934933195977,0.5942995411401807,0.0,0.9993426142957808,0.5312140518119871,Very Low,2.0064805223352624,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0302,True,17.435745156683954,0.4534839428317311,0.4525364440512536,6.0,3.0,1.4327655319013903,0.7163827659506952,0.0020713587789272076,0.04075989835454302,0.021415628566735116,0.7056778148968291,0.0,0.9609216857445968,0.5555331668804753,Very Low,4.187705431493412,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0303,True,17.656831493311028,0.4534839428317311,0.4525364440512536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9075194731189481,0.0,1.0,0.6358398243729827,Moderate,2.4310593671427614,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0304,True,17.513485551635082,0.4534839428317311,0.4525364440512536,2.0,2.0,0.30902592024733866,0.30902592024733866,0.0004467608541440254,0.01758259089536438,0.009014675874754201,0.7766512204322692,0.0,0.9835504087285376,0.5867338763869356,Low,6.471949014500909,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0305,True,17.660895436525216,0.4534839428317311,0.4525364440512536,1.0,2.0,0.21990604442641917,0.43981208885283835,0.0003179196494609488,0.025023907453930478,0.012670913551695714,0.9112296663845585,0.0,0.9768786640964935,0.629369443493684,Moderate,4.547396605710859,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI0391,True,17.675067004366184,0.4534839428317311,0.4525364440512536,3.0,1.0,1.751204433274903,0.5837348110916344,0.002531728043280335,0.03321265208624649,0.017872190064763413,0.9241676561141237,0.0,0.967387599312963,0.6305184184756956,Moderate,1.713106672754215,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI9561,True,17.288437307450252,0.4534839428317311,0.4525364440512536,1.0,0.0,2.8253644009898125,0.0,0.004084648342909358,0.0,0.002042324171454679,0.5711925228065392,0.0,0.9962732550419986,0.5224885926161793,Very Low,0.353936646065785,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI9591,True,17.0730932257234,0.4534839428317311,0.4525364440512536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37459327923870156,0.0,1.0,0.45819775974623383,Very Low,0.02280266753660097,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI9592,True,17.180023080102444,0.4534839428317311,0.4525364440512536,1.0,0.0,2.565464501009402,0.0,0.0037089093071214856,0.0,0.0018544546535607428,0.47221531889337975,0.0,0.9966160712258146,0.48961046337306485,Very Low,0.3897929593672188,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
SI9593,True,17.234163530738744,0.4534839428317311,0.4525364440512536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5216430605622666,0.0,1.0,0.5072143535207555,Very Low,0.8385975368952712,0.4395163615757912,0.5099687308135475,0.4923816676338741,0.3720690113037116
